Inumber,Course,Professor,Type,Class,StudentType,duration,Date,Status
835987457,MATH 221C,Ryan D. Cromar,OneToOne,Senior,OnCampus,60,3/15/2018 19:00,Cancelled
835987457,MATH 221C,Ryan D. Cromar,OneToOne,Senior,OnCampus,60,3/8/2018 19:00,Cancelled
835987457,MATH 221C,Ryan D. Cromar,OneToOne,Senior,OnCampus,60,3/1/2018 19:00,Cancelled
835987457,MATH 221C,Ryan D. Cromar,OneToOne,Senior,OnCampus,60,2/22/2018 19:00,Cancelled
835987457,MATH 221C,Ryan D. Cromar,OneToOne,Senior,OnCampus,60,2/15/2018 19:00,Cancelled
835987457,MATH 221C,Ryan D. Cromar,OneToOne,Senior,OnCampus,60,2/8/2018 19:00,Cancelled
190508032,MATH 109,David W. Stohel,OneToOne,Freshman,OnCampus,61,3/12/2018 12:45,Attended
190508032,MATH 109,David W. Stohel,OneToOne,Freshman,OnCampus,61.04,3/8/2018 11:30,Attended
835987457,MATH 221C,Ryan D. Cromar,OneToOne,Senior,OnCampus,60,1/30/2018 12:00,Cancelled
190508032,MATH 109,David W. Stohel,OneToOne,Freshman,OnCampus,59,3/7/2018 12:45,Attended
190508032,MATH 109,David W. Stohel,OneToOne,Freshman,OnCampus,62,3/5/2018 12:45,Attended
190508032,MATH 109,David W. Stohel,OneToOne,Freshman,OnCampus,60,2/27/2018 9:00,Attended
190508032,MATH 109,David W. Stohel,OneToOne,Freshman,OnCampus,60,2/20/2018 9:00,Attended
190508032,MATH 109,David W. Stohel,OneToOne,Freshman,OnCampus,64,2/13/2018 9:00,Attended
190508032,MATH 109,David W. Stohel,OneToOne,Freshman,OnCampus,60,2/9/2018 17:30,Attended
190508032,MATH 109,David W. Stohel,OneToOne,Freshman,OnCampus,66,2/8/2018 11:30,Attended
190508032,MATH 109,David W. Stohel,OneToOne,Freshman,OnCampus,66,2/7/2018 18:30,Attended
190508032,MATH 109,David W. Stohel,OneToOne,Freshman,OnCampus,66,1/31/2018 11:30,Attended
190508032,MATH 109,David W. Stohel,OneToOne,Freshman,OnCampus,63.06,1/30/2018 9:00,Attended
190508032,MATH 109,David W. Stohel,OneToOne,Freshman,OnCampus,60,1/29/2018 17:30,Attended
190508032,MATH 109,David W. Stohel,OneToOne,Freshman,OnCampus,63,1/22/2018 18:30,Attended
190508032,MATH 109,David W. Stohel,OneToOne,Freshman,OnCampus,62,1/11/2018 12:00,Attended
190699724,MATH 110X,Serena Dawn Roundy,OneToOne,Sophomore,OnCampus,778,1/23/2018 16:00,Attended
192024366,MATH 316,Matthew J. Lewis,OneToOne,Junior,OnCampus,61.22,3/30/2018 12:45,Attended
192024366,MATH 316,Matthew J. Lewis,OneToOne,Junior,OnCampus,60,2/28/2018 12:45,Attended
192024366,MATH 316,Matthew J. Lewis,OneToOne,Junior,OnCampus,60,2/20/2018 15:15,Attended
192024366,MATH 316,Matthew J. Lewis,OneToOne,Junior,OnCampus,60,2/14/2018 12:45,Attended
192024366,MATH 316,Matthew J. Lewis,OneToOne,Junior,OnCampus,63.81,2/9/2018 12:45,Attended
192024366,MATH 316,Matthew J. Lewis,OneToOne,Junior,OnCampus,60.73,1/30/2018 15:15,Attended
192451910,MATH 221C,Ryan D. Cromar,OneToOne,Sophomore,OnCampus,62,1/29/2018 14:00,Attended
193914185,MATH 325,Garrett H. Saunders,OneToOne,Senior,OnCampus,60,3/21/2018 14:00,Attended
193914185,MATH 325,Garrett H. Saunders,OneToOne,Senior,OnCampus,60,3/16/2018 14:30,Attended
193914185,MATH 325,Garrett H. Saunders,OneToOne,Senior,OnCampus,60,3/9/2018 14:30,Attended
193914185,MATH 325,Garrett H. Saunders,OneToOne,Senior,OnCampus,60,3/7/2018 14:00,Attended
193914185,MATH 325,Garrett H. Saunders,OneToOne,Senior,OnCampus,60,3/2/2018 14:30,Attended
193914185,MATH 325,Garrett H. Saunders,OneToOne,Senior,OnCampus,60,2/28/2018 14:00,Attended
193914185,MATH 325,Garrett H. Saunders,OneToOne,Senior,OnCampus,60,2/23/2018 14:30,Attended
193914185,MATH 325,Garrett H. Saunders,OneToOne,Senior,OnCampus,60,2/21/2018 14:00,Attended
193914185,MATH 325,Garrett H. Saunders,OneToOne,Senior,OnCampus,60,2/16/2018 14:30,Attended
193914185,MATH 325,Garrett H. Saunders,OneToOne,Senior,OnCampus,60,2/9/2018 14:30,Attended
193914185,MATH 325,Garrett H. Saunders,OneToOne,Senior,OnCampus,60,2/7/2018 14:30,Attended
193914185,MATH 325,Garrett H. Saunders,OneToOne,Senior,OnCampus,60,2/2/2018 14:30,Attended
193914185,MATH 325,Garrett H. Saunders,OneToOne,Senior,OnCampus,60,1/19/2018 15:30,Attended
193914185,MATH 325,Garrett H. Saunders,OneToOne,Senior,OnCampus,60,1/19/2018 14:30,Attended
194102165,MATH 111,Paul Franklin Cox,OneToOne,Junior,OnCampus,60,2/26/2018 14:00,Attended
194102165,MATH 111,Paul Franklin Cox,OneToOne,Junior,OnCampus,56,2/22/2018 15:00,Attended
194102165,MATH 111,Paul Franklin Cox,OneToOne,Junior,OnCampus,60,2/22/2018 14:00,Attended
194102165,MATH 111,Paul Franklin Cox,OneToOne,Junior,OnCampus,61,2/13/2018 11:00,Attended
194102165,MATH 111,Paul Franklin Cox,OneToOne,Junior,OnCampus,147,2/8/2018 16:30,Attended
194102165,MATH 111,Paul Franklin Cox,OneToOne,Junior,OnCampus,60,2/5/2018 14:00,Attended
194102165,MATH 111,,OneToOne,Junior,OnCampus,60,2/5/2018 13:00,Attended
194102165,MATH 111,Paul Franklin Cox,OneToOne,Junior,OnCampus,67,1/30/2018 12:00,Attended
194102165,MATH 111,Paul Franklin Cox,OneToOne,Junior,OnCampus,74.31,1/22/2018 13:00,Attended
194102165,MATH 111,Paul Franklin Cox,OneToOne,Junior,OnCampus,126,1/18/2018 9:00,Attended
194102165,MATH 111,Paul Franklin Cox,OneToOne,Junior,OnCampus,76,1/17/2018 11:30,Attended
194102165,MATH 111,Paul Franklin Cox,OneToOne,Junior,OnCampus,61,1/12/2018 14:00,Attended
197454729,MATH 100B,Ralph M. Kern,OneToOne,Freshman,OnCampus,60,1/23/2018 11:30,Attended
199273716,MATH 221B,Garrett H. Saunders,OneToOne,Junior,OnCampus,60,3/26/2018 8:00,Attended
199273716,MATH 221B,Garrett H. Saunders,OneToOne,Junior,OnCampus,60,3/23/2018 8:00,Attended
199273716,MATH 221B,Garrett H. Saunders,OneToOne,Junior,OnCampus,60,3/22/2018 11:00,Attended
199273716,MATH 221B,Garrett H. Saunders,OneToOne,Junior,OnCampus,-304,3/16/2018 8:00,Attended
199273716,MATH 221B,Garrett H. Saunders,OneToOne,Junior,OnCampus,60,3/12/2018 8:00,Attended
199273716,MATH 221B,Garrett H. Saunders,OneToOne,Junior,OnCampus,60,3/9/2018 8:00,Attended
199273716,MATH 221B,Garrett H. Saunders,OneToOne,Junior,OnCampus,60,3/5/2018 8:00,Attended
199273716,MATH 221B,Garrett H. Saunders,OneToOne,Junior,OnCampus,60,2/27/2018 16:00,Attended
199273716,MATH 221B,Garrett H. Saunders,OneToOne,Junior,OnCampus,60,2/26/2018 16:00,Attended
199273716,MATH 221B,Garrett H. Saunders,OneToOne,Junior,OnCampus,60,2/26/2018 8:00,Attended
199273716,MATH 221B,Garrett H. Saunders,OneToOne,Junior,OnCampus,65.29,2/20/2018 15:00,Check In
199273716,MATH 221B,Garrett H. Saunders,OneToOne,Junior,OnCampus,60,2/12/2018 8:00,Attended
199273716,MATH 221B,Garrett H. Saunders,OneToOne,Junior,OnCampus,60,2/5/2018 8:00,Attended
199273716,MATH 221B,Garrett H. Saunders,OneToOne,Junior,OnCampus,60,1/29/2018 8:00,Attended
199273716,MATH 221B,Garrett H. Saunders,OneToOne,Junior,OnCampus,0,1/26/2018 12:00,Attended
200329732,MATH 221C,Lance E. Milner,OneToOne,Freshman,OnCampus,41,3/22/2018 13:00,Attended
200745705,MATH 221A,Kenneth Scott Harmon,OneToOne,Junior,OnCampus,60,3/29/2018 15:10,Attended
200745705,MATH 221A,Kenneth Scott Harmon,OneToOne,Junior,OnCampus,60,3/26/2018 10:15,Attended
200745705,MATH 221A,Kenneth Scott Harmon,OneToOne,Junior,OnCampus,58.48,3/22/2018 15:10,Attended
200745705,MATH 221A,Kenneth Scott Harmon,OneToOne,Junior,OnCampus,77,3/19/2018 10:15,Attended
837795876,FDMAT108,Sandra Balmforth,OneToOne,Freshman,OnCampus,60,1/16/2018 19:00,Cancelled
200745705,MATH 221A,Kenneth Scott Harmon,OneToOne,Junior,OnCampus,50,3/15/2018 15:10,Attended
200745705,MATH 221A,Kenneth Scott Harmon,OneToOne,Junior,OnCampus,2,3/8/2018 17:30,Attended
200745705,MATH 221A,Kenneth Scott Harmon,OneToOne,Junior,OnCampus,53.24,3/6/2018 18:00,Attended
200745705,MATH 221A,Kenneth Scott Harmon,OneToOne,Junior,OnCampus,62,3/5/2018 10:15,Attended
200745705,MATH 221A,Kenneth Scott Harmon,OneToOne,Junior,OnCampus,192,3/1/2018 17:30,Attended
200745705,MATH 221A,Kenneth Scott Harmon,OneToOne,Junior,OnCampus,158,2/22/2018 17:30,Attended
200745705,MATH 221A,Kenneth Scott Harmon,OneToOne,Junior,OnCampus,108.28,2/15/2018 15:10,Attended
200745705,MATH 221A,Kenneth Scott Harmon,OneToOne,Junior,OnCampus,23,1/26/2018 15:00,Attended
200745705,MATH 221A,Kenneth Scott Harmon,OneToOne,Junior,OnCampus,53.45,1/25/2018 13:00,Attended
200745705,MATH 221A,Kenneth Scott Harmon,OneToOne,Junior,OnCampus,59,1/23/2018 16:10,Attended
200935699,FDMAT112,Troy Goodsell,OneToOne,Sophomore,OnCampus,66.04,3/29/2018 16:30,Check In
200935699,FDMAT112,Troy Goodsell,OneToOne,Sophomore,OnCampus,68,3/28/2018 16:30,Attended
200935699,FDMAT112,Troy Goodsell,OneToOne,Sophomore,OnCampus,66.46,3/22/2018 13:00,Check In
200935699,FDMAT112,Troy Goodsell,OneToOne,Sophomore,OnCampus,54.23,3/20/2018 18:30,Check In
200935699,FDMAT112,Troy Goodsell,OneToOne,Sophomore,OnCampus,59.31,3/19/2018 15:15,Check In
200935699,FDMAT112,Troy Goodsell,OneToOne,Sophomore,OnCampus,60,3/17/2018 11:00,Attended
200935699,FDMAT112,Troy Goodsell,OneToOne,Sophomore,OnCampus,63.34,3/17/2018 10:00,Attended
200935699,FDMAT112,Troy Goodsell,OneToOne,Sophomore,OnCampus,66,2/23/2018 14:00,Attended
200935699,FDMAT112,Troy Goodsell,OneToOne,Sophomore,OnCampus,78,2/21/2018 15:15,Attended
200935699,FDMAT112,Troy Goodsell,OneToOne,Sophomore,OnCampus,64,2/17/2018 12:00,Attended
201454211,FDMAT112,Susan Marla Orme,OneToOne,Junior,OnCampus,71.35,2/5/2018 17:00,Attended
202079825,MATH 325,Garrett H. Saunders,OneToOne,Senior,OnCampus,60,3/28/2018 17:00,Attended
202079825,MATH 325,Garrett H. Saunders,OneToOne,Senior,OnCampus,60,3/23/2018 19:00,Attended
202079825,MATH 325,Garrett H. Saunders,OneToOne,Senior,OnCampus,60,3/23/2018 18:00,Attended
202079825,MATH 325,Garrett H. Saunders,OneToOne,Senior,OnCampus,60,2/28/2018 17:00,Attended
202079825,MATH 325,Garrett H. Saunders,OneToOne,Senior,OnCampus,504,2/19/2018 18:00,Attended
202079825,MATH 325,Garrett H. Saunders,OneToOne,Senior,OnCampus,60,2/14/2018 17:00,Attended
202079825,MATH 325,Garrett H. Saunders,OneToOne,Senior,OnCampus,60,2/13/2018 10:00,Attended
202079825,MATH 325,Garrett H. Saunders,OneToOne,Senior,OnCampus,60,2/1/2018 17:30,Attended
202079825,MATH 325,Garrett H. Saunders,OneToOne,Senior,OnCampus,60,1/25/2018 17:30,Attended
203207132,MATH 215,Gregory L. Cameron,OneToOne,Sophomore,OnCampus,0,2/21/2018 9:00,Attended
203229397,FDMAT112,Heidi Jean Turner,OneToOne,Freshman,OnCampus,57,3/22/2018 17:35,Attended
203229397,FDMAT112,Heidi Jean Turner,OneToOne,Freshman,OnCampus,53,3/20/2018 18:15,Attended
203229397,FDMAT112,Heidi Jean Turner,OneToOne,Freshman,OnCampus,63,3/1/2018 11:00,Attended
203229397,FDMAT112,Heidi Jean Turner,OneToOne,Freshman,OnCampus,68.99,2/10/2018 15:00,Attended
203229397,FDMAT112,Heidi Jean Turner,OneToOne,Freshman,OnCampus,58,1/24/2018 16:00,Attended
204035198,MATH 221A,Kenneth Scott Harmon,OneToOne,Junior,OnCampus,60,2/5/2018 15:15,Attended
204035198,MATH 221A,Kenneth Scott Harmon,OneToOne,Junior,OnCampus,60,1/27/2018 11:00,Attended
204357703,MATH 221C,Bonnie S. Moon,OneToOne,Freshman,OnCampus,60,3/21/2018 14:00,Attended
839800106,FDMAT112,Ann Marie Harmon,OneToOne,Junior,OnCampus,60,2/9/2018 17:00,Cancelled
204357703,MATH 221C,Bonnie S. Moon,OneToOne,Freshman,OnCampus,60,2/24/2018 13:00,Attended
205200848,FDMAT108,Kara Rozanne Allen,OneToOne,Freshman,Online,0,3/9/2018 9:00,Attended
205200848,FDMAT108,Kara Rozanne Allen,OneToOne,Freshman,Online,68,3/2/2018 12:45,Attended
205200848,FDMAT108,Kara Rozanne Allen,OneToOne,Freshman,Online,60,2/5/2018 11:30,Attended
205200848,FDMAT108,Kara Rozanne Allen,OneToOne,Freshman,Online,60,1/26/2018 11:30,Attended
205627300,FDMAT108,Daris W. Howard,OneToOne,Freshman,OnCampus,60,3/6/2018 16:30,Attended
205627300,FDMAT108,Daris W. Howard,OneToOne,Freshman,OnCampus,60,2/27/2018 16:30,Attended
205627300,FDMAT108,Daris W. Howard,OneToOne,Freshman,OnCampus,62.28,2/21/2018 14:00,Check In
205697792,MATH 221C,David Palmer,OneToOne,Sophomore,OnCampus,49,3/29/2018 14:00,Attended
205697792,MATH 221C,David Palmer,OneToOne,Sophomore,OnCampus,17,3/22/2018 14:00,Attended
205697792,MATH 221C,David Palmer,OneToOne,Sophomore,OnCampus,50,3/20/2018 17:10,Attended
205697792,MATH 221C,David Palmer,OneToOne,Sophomore,OnCampus,55,3/13/2018 17:10,Attended
205697792,MATH 221C,David Palmer,OneToOne,Sophomore,OnCampus,41,3/8/2018 14:00,Attended
205697792,MATH 221C,David Palmer,OneToOne,Sophomore,OnCampus,49,3/6/2018 17:10,Attended
205697792,MATH 221C,David Palmer,OneToOne,Sophomore,OnCampus,56,3/1/2018 14:00,Attended
207345951,MATH 325,Garrett H. Saunders,OneToOne,Sophomore,OnCampus,60,3/20/2018 13:00,Attended
207345951,MATH 325,Garrett H. Saunders,OneToOne,Sophomore,OnCampus,90,3/16/2018 13:00,Attended
207345951,MATH 325,Garrett H. Saunders,OneToOne,Sophomore,OnCampus,90,3/16/2018 11:30,Attended
207345951,MATH 325,Garrett H. Saunders,OneToOne,Sophomore,OnCampus,60,3/13/2018 13:00,Attended
207345951,MATH 325,Garrett H. Saunders,OneToOne,Sophomore,OnCampus,120,3/9/2018 12:30,Attended
207345951,MATH 325,Garrett H. Saunders,OneToOne,Sophomore,OnCampus,60,3/7/2018 17:00,Attended
207345951,MATH 325,Garrett H. Saunders,OneToOne,Sophomore,OnCampus,60,3/2/2018 12:30,Attended
207345951,MATH 325,Garrett H. Saunders,OneToOne,Sophomore,OnCampus,60,3/2/2018 11:30,Attended
207345951,MATH 325,Garrett H. Saunders,OneToOne,Sophomore,OnCampus,90,2/23/2018 11:30,Attended
207345951,MATH 325,Garrett H. Saunders,OneToOne,Sophomore,OnCampus,90,2/22/2018 12:30,Attended
207345951,MATH 325,Garrett H. Saunders,OneToOne,Sophomore,OnCampus,60,1/27/2018 12:00,Attended
207345951,MATH 325,Garrett H. Saunders,OneToOne,Sophomore,OnCampus,60,1/25/2018 17:00,Attended
207345951,MATH 325,Garrett H. Saunders,OneToOne,Sophomore,OnCampus,120,1/15/2018 16:00,Attended
207345951,MATH 325,Garrett H. Saunders,OneToOne,Sophomore,OnCampus,120,1/15/2018 16:00,Attended
207345951,MATH 325,Garrett H. Saunders,OneToOne,Sophomore,OnCampus,60,1/15/2018 13:00,Attended
207345951,MATH 325,Garrett H. Saunders,OneToOne,Sophomore,OnCampus,60,1/15/2018 12:00,Attended
207470829,FDMAT108,Patrick Edward Walsh,OneToOne,Sophomore,OnCampus,66,3/26/2018 13:00,Attended
207470829,FDMAT108,Patrick Edward Walsh,OneToOne,Sophomore,OnCampus,57,3/8/2018 12:45,Attended
207470829,FDMAT108,Patrick Edward Walsh,OneToOne,Sophomore,OnCampus,60,3/7/2018 13:00,Attended
207470829,FDMAT108,Patrick Edward Walsh,OneToOne,Sophomore,OnCampus,0,2/2/2018 14:00,Attended
207916418,FDMAT108,Erin Findlay,OneToOne,Sophomore,OnCampus,64,2/21/2018 10:00,Attended
208379863,MATH 215,Curtis Eli Martin,OneToOne,Junior,OnCampus,59,3/22/2018 13:00,Attended
208379863,MATH 215,Curtis Eli Martin,OneToOne,Junior,OnCampus,60,3/20/2018 13:00,Attended
208379863,MATH 215,Curtis Eli Martin,OneToOne,Junior,OnCampus,58,3/15/2018 13:00,Attended
208379863,MATH 215,Curtis Eli Martin,OneToOne,Junior,OnCampus,76,3/13/2018 13:00,Attended
208379863,MATH 215,Curtis Eli Martin,OneToOne,Junior,OnCampus,60,3/1/2018 13:00,Attended
208379863,MATH 215,Curtis Eli Martin,OneToOne,Junior,OnCampus,62,2/27/2018 13:00,Attended
208379863,MATH 215,Curtis Eli Martin,OneToOne,Junior,OnCampus,64,2/22/2018 13:00,Attended
208379863,MATH 215,Curtis Eli Martin,OneToOne,Junior,OnCampus,59,2/15/2018 13:00,Attended
208379863,MATH 215,Curtis Eli Martin,OneToOne,Junior,OnCampus,62,2/13/2018 13:00,Attended
208379863,MATH 215,Curtis Eli Martin,OneToOne,Junior,OnCampus,60,2/6/2018 13:00,Attended
208379863,MATH 215,Curtis Eli Martin,OneToOne,Junior,OnCampus,68,1/25/2018 13:00,Attended
208379863,MATH 215,Curtis Eli Martin,OneToOne,Junior,OnCampus,55,1/23/2018 13:00,Attended
208379863,MATH 215,Curtis Eli Martin,OneToOne,Junior,OnCampus,60,1/17/2018 14:00,Attended
209076075,MATH 325,Garrett H. Saunders,OneToOne,Freshman,OnCampus,60,3/2/2018 17:30,Attended
209076075,MATH 325,Garrett H. Saunders,OneToOne,Freshman,OnCampus,60,2/8/2018 12:45,Attended
209076075,MATH 325,Garrett H. Saunders,OneToOne,Freshman,OnCampus,60,2/6/2018 19:00,Attended
209076075,MATH 325,Garrett H. Saunders,OneToOne,Freshman,OnCampus,60,1/27/2018 10:00,Attended
209076075,MATH 325,Garrett H. Saunders,OneToOne,Freshman,OnCampus,60,1/22/2018 20:00,Attended
210767653,MATH 101,Elizabeth E. Crisp,OneToOne,Freshman,OnCampus,60,2/6/2018 10:15,Attended
840588214,MATH 109,K. Shane Goodwin,OneToOne,Junior,OnCampus,60,1/19/2018 10:00,Cancelled
840588214,MATH 109,K. Shane Goodwin,OneToOne,Junior,OnCampus,60,1/19/2018 10:00,Cancelled
840588214,MATH 109,K. Shane Goodwin,OneToOne,Junior,OnCampus,60,1/18/2018 17:45,Cancelled
210767653,MATH 101,Elizabeth E. Crisp,OneToOne,Freshman,OnCampus,60,1/23/2018 10:15,Attended
210767653,MATH 101,Elizabeth E. Crisp,OneToOne,Freshman,OnCampus,60,1/20/2018 14:00,Attended
213676184,MATH 111,Bradley Evan Garner,OneToOne,Sophomore,OnCampus,60,3/28/2018 12:00,Attended
213831664,MATH 109,Rik Lee Dummar,OneToOne,Sophomore,OnCampus,60,3/23/2018 17:30,Attended
214513007,MATH 101,Carol Wise,OneToOne,Freshman,OnCampus,60,3/29/2018 16:30,Attended
214513007,MATH 101,Carol Wise,OneToOne,Freshman,OnCampus,60,3/22/2018 16:30,Attended
214513007,MATH 101,Carol Wise,OneToOne,Freshman,OnCampus,60,3/15/2018 16:30,Attended
214513007,MATH 101,Carol Wise,OneToOne,Freshman,OnCampus,60,3/12/2018 16:30,Attended
214513007,MATH 101,Carol Wise,OneToOne,Freshman,OnCampus,60,3/8/2018 16:30,Attended
214513007,MATH 101,Carol Wise,OneToOne,Freshman,OnCampus,60,3/5/2018 16:30,Attended
214513007,MATH 101,Carol Wise,OneToOne,Freshman,OnCampus,60,2/22/2018 16:30,Attended
214513007,MATH 101,Carol Wise,OneToOne,Freshman,OnCampus,60,2/15/2018 16:30,Attended
214513007,MATH 101,Carol Wise,OneToOne,Freshman,OnCampus,60,2/8/2018 16:30,Attended
214513007,MATH 101,Carol Wise,OneToOne,Freshman,OnCampus,60,2/1/2018 16:30,Attended
214513007,MATH 101,Carol Wise,OneToOne,Freshman,OnCampus,60,1/25/2018 16:30,Attended
214513007,MATH 101,Carol Wise,OneToOne,Freshman,OnCampus,60,1/22/2018 16:30,Attended
215329701,FDMAT112,Ann Marie Harmon,OneToOne,Sophomore,OnCampus,51,2/16/2018 15:00,Attended
215329701,FDMAT112,Ann Marie Harmon,OneToOne,Sophomore,OnCampus,0.13,2/2/2018 15:00,Unresolved
216503191,MATH 221A,Craig A. Johnson,OneToOne,Sophomore,OnCampus,0.2,3/23/2018 15:00,Unresolved
217614105,FDMAT108,Kasey Lynn Halling,OneToOne,Sophomore,Online,60,3/17/2018 13:00,Attended
217614105,FDMAT108,Kasey Lynn Halling,OneToOne,Sophomore,Online,60,2/23/2018 20:00,Attended
217614105,FDMAT108,Kasey Lynn Halling,OneToOne,Sophomore,Online,60,1/27/2018 9:00,Attended
217614105,FDMAT108,Kasey Lynn Halling,OneToOne,Sophomore,Online,60,1/24/2018 16:00,Attended
219295400,MATH 341,Curtis G. Nelson,OneToOne,Sophomore,OnCampus,60,2/23/2018 17:30,Attended
219733236,MATH 109,K. Shane Goodwin,OneToOne,Sophomore,OnCampus,61,2/9/2018 11:25,Attended
222286451,FDMAT112,Erin E. Summers,OneToOne,Senior,OnCampus,60,3/29/2018 7:45,Attended
222286451,FDMAT112,Erin E. Summers,OneToOne,Senior,OnCampus,60,3/27/2018 7:45,Attended
222286451,FDMAT112,Erin E. Summers,OneToOne,Senior,OnCampus,60,3/26/2018 9:00,Attended
222286451,FDMAT112,Erin E. Summers,OneToOne,Senior,OnCampus,60,3/22/2018 7:45,Attended
222286451,FDMAT112,Erin E. Summers,OneToOne,Senior,OnCampus,60,3/20/2018 7:45,Attended
222286451,FDMAT112,Erin E. Summers,OneToOne,Senior,OnCampus,60,3/19/2018 9:00,Attended
222286451,FDMAT112,Erin E. Summers,OneToOne,Senior,OnCampus,60,3/15/2018 7:45,Attended
222286451,FDMAT112,Erin E. Summers,OneToOne,Senior,OnCampus,60,3/13/2018 7:45,Attended
222286451,FDMAT112,Erin E. Summers,OneToOne,Senior,OnCampus,60,3/12/2018 9:00,Attended
222286451,FDMAT112,Erin E. Summers,OneToOne,Senior,OnCampus,60,3/8/2018 7:45,Attended
222286451,FDMAT112,Erin E. Summers,OneToOne,Senior,OnCampus,63,3/6/2018 7:45,Attended
222286451,FDMAT112,Erin E. Summers,OneToOne,Senior,OnCampus,59,3/5/2018 9:00,Attended
841785215,FDMAT108,Elaine Rumsey Wagner,OneToOne,Freshman,OnCampus,60,3/2/2018 14:00,Cancelled
222286451,FDMAT112,Erin E. Summers,OneToOne,Senior,OnCampus,75,2/22/2018 7:45,Attended
222286451,FDMAT112,Erin E. Summers,OneToOne,Senior,OnCampus,60,2/20/2018 7:45,Attended
222286451,FDMAT112,Erin E. Summers,OneToOne,Senior,OnCampus,96,2/15/2018 7:45,Attended
222286451,FDMAT112,Erin E. Summers,OneToOne,Senior,OnCampus,62,2/13/2018 7:45,Attended
222286451,FDMAT112,Erin E. Summers,OneToOne,Senior,OnCampus,66,2/12/2018 9:00,Attended
222286451,FDMAT112,Erin E. Summers,OneToOne,Senior,OnCampus,67.6,2/6/2018 7:45,Attended
222286451,FDMAT112,Erin E. Summers,OneToOne,Senior,OnCampus,55,2/5/2018 9:00,Attended
222286451,FDMAT112,Erin E. Summers,OneToOne,Senior,OnCampus,61,2/1/2018 7:45,Attended
222286451,FDMAT112,Erin E. Summers,OneToOne,Senior,OnCampus,71.71,1/30/2018 7:45,Attended
222286451,FDMAT112,Erin E. Summers,OneToOne,Senior,OnCampus,63.34,1/29/2018 9:00,Attended
222286451,FDMAT112,Erin E. Summers,OneToOne,Senior,OnCampus,64,1/25/2018 7:45,Attended
222286451,MATH 221A,Kenneth Scott Harmon,OneToOne,Senior,OnCampus,81.31,1/24/2018 9:00,Attended
222286451,FDMAT112,Erin E. Summers,OneToOne,Senior,OnCampus,70.27,1/23/2018 7:45,Attended
222286451,FDMAT112,Erin E. Summers,OneToOne,Senior,OnCampus,75.13,1/22/2018 9:00,Attended
222286451,MATH 221A,Kenneth Scott Harmon,OneToOne,Senior,OnCampus,82,1/20/2018 9:45,Attended
222286451,MATH 221A,Kenneth Scott Harmon,OneToOne,Senior,OnCampus,65.36,1/19/2018 9:00,Attended
222286451,FDMAT112,Erin E. Summers,OneToOne,Senior,OnCampus,68.83,1/18/2018 7:45,Attended
222286451,MATH 221A,Kenneth Scott Harmon,OneToOne,Senior,OnCampus,62.91,1/17/2018 9:00,Attended
222286451,FDMAT112,Erin E. Summers,OneToOne,Senior,OnCampus,63,1/16/2018 9:00,Attended
222286451,FDMAT112,Erin E. Summers,OneToOne,Senior,OnCampus,79.67,1/16/2018 7:45,Attended
222286451,FDMAT112,Erin E. Summers,OneToOne,Senior,OnCampus,60,1/13/2018 11:00,Attended
222286451,FDMAT112,Erin E. Summers,OneToOne,Senior,OnCampus,69,1/13/2018 10:00,Attended
223589539,MATH 100B,Ralph M. Kern,OneToOne,Freshman,OnCampus,4,2/28/2018 14:00,Attended
224264987,MATH 100B,Ralph M. Kern,OneToOne,Freshman,OnCampus,67,1/25/2018 15:00,Attended
845076364,MATH 221A,Craig A. Johnson,OneToOne,Freshman,OnCampus,60,3/30/2018 14:00,Cancelled
845076364,MATH 221A,Craig A. Johnson,OneToOne,Freshman,OnCampus,60,3/28/2018 16:30,Cancelled
845076364,MATH 221A,Craig A. Johnson,Group,Freshman,OnCampus,60,3/27/2018 11:20,Cancelled
845076364,MATH 221A,Craig A. Johnson,OneToOne,Freshman,OnCampus,60,3/27/2018 11:20,Cancelled
845076364,MATH 221A,Craig A. Johnson,OneToOne,Freshman,OnCampus,60,3/23/2018 14:00,Cancelled
845076364,MATH 221A,Craig A. Johnson,OneToOne,Freshman,OnCampus,60,3/21/2018 16:30,Cancelled
845076364,MATH 221A,Craig A. Johnson,Group,Freshman,OnCampus,60,3/20/2018 11:20,Cancelled
845076364,MATH 221A,Craig A. Johnson,OneToOne,Freshman,OnCampus,60,3/20/2018 11:20,Cancelled
845076364,MATH 221A,Craig A. Johnson,OneToOne,Freshman,OnCampus,60,3/16/2018 14:00,Missed
224751675,MATH 101,Elizabeth E. Crisp,OneToOne,Freshman,OnCampus,68.22,3/22/2018 11:30,Attended
845076364,MATH 221A,Craig A. Johnson,Group,Freshman,OnCampus,60,3/13/2018 11:20,Cancelled
845076364,MATH 221A,Craig A. Johnson,OneToOne,Freshman,OnCampus,60,3/13/2018 11:20,Cancelled
845076364,MATH 221A,Craig A. Johnson,OneToOne,Freshman,OnCampus,60,3/9/2018 14:00,Cancelled
845076364,MATH 221A,Craig A. Johnson,Group,Freshman,OnCampus,60,3/6/2018 11:20,Missed
845076364,MATH 221A,Craig A. Johnson,OneToOne,Freshman,OnCampus,60,3/6/2018 11:20,Cancelled
224751675,MATH 101,Elizabeth E. Crisp,OneToOne,Freshman,OnCampus,63.89,3/2/2018 11:30,Check In
